city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
114,0.9259999990463257,Male,Yes,FullTime,HighSchool,None,2,50-99,Private,1,148.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,14,50-99,FundedStartup,1,72.0
116,0.7429999709129333,Male,Yes,Not,Masters,STEM,6,10000+,Private,1,109.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,None,18,10000+,Private,4,100.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,4,65.0
73,0.7540000081062317,Male,No,Not,Bachelors,STEM,3,<10,Private,never,21.0
21,0.6240000128746033,Male,Yes,FullTime,Bachelors,STEM,1,50-99,Other,never,124.0
89,0.925000011920929,Male,Yes,Not,Bachelors,STEM,10,<10,Private,2,65.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,7,100-500,Private,1,17.0
89,0.925000011920929,Male,Yes,Not,Bachelors,Business,13,10000+,Private,1,26.0
64,0.6660000085830688,Male,Yes,Not,Bachelors,STEM,16,50-99,FundedStartup,1,31.0
75,0.9390000104904175,Male,Yes,Not,Masters,STEM,>20,50-99,Private,2,50.0
176,0.7639999985694885,Male,Yes,FullTime,Bachelors,STEM,6,10-49,UnfundedStartup,1,7.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,Other,4,100-500,Private,1,22.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,9,5000-9999,Private,4,52.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,Business,2,100-500,Private,1,76.0
90,0.6980000138282776,Male,Yes,FullTime,Bachelors,STEM,10,100-500,Private,>4,206.0
77,0.8299999833106995,Male,Yes,Not,Bachelors,STEM,9,50-99,Private,3,144.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,10,10000+,Private,never,104.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,9,10000+,Private,3,52.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,Arts,10,50-99,Private,1,45.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,16,100-500,Private,>4,64.0
65,0.8019999861717224,Male,Yes,Not,Bachelors,STEM,18,1000-4999,Private,>4,20.0
103,0.9200000166893005,Male,No,Not,Bachelors,Humanities,1,100-500,Public,1,36.0
138,0.8360000252723694,Female,Yes,Not,Bachelors,STEM,9,50-99,Private,>4,6.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,7,50-99,UnfundedStartup,1,42.0
114,0.9259999990463257,Male,No,FullTime,HighSchool,None,1,50-99,Private,1,18.0
16,0.9100000262260437,Male,Yes,Not,HighSchool,None,<1,10-49,Private,>4,57.0
21,0.6240000128746033,Male,No,Not,Bachelors,STEM,2,10-49,Private,1,66.0
28,0.9390000104904175,Male,Yes,Not,PrimarySchool,None,10,10000+,Private,never,9.0
149,0.6890000104904175,Male,Yes,Not,Bachelors,STEM,4,50-99,Private,4,97.0
21,0.6240000128746033,Male,No,FullTime,Bachelors,STEM,3,100-500,Private,never,98.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,8,500-999,FundedStartup,1,30.0
105,0.7940000295639038,Male,Yes,Not,Bachelors,STEM,10,100-500,Private,2,43.0
104,0.9240000247955322,Male,No,FullTime,HighSchool,None,4,50-99,Private,2,53.0
103,0.9200000166893005,Male,No,Not,Bachelors,STEM,2,500-999,Public,1,7.0
149,0.6890000104904175,Male,Yes,FullTime,Bachelors,STEM,6,5000-9999,Private,1,58.0
67,0.8550000190734863,Male,No,Not,Phd,STEM,9,<10,Private,>4,326.0
16,0.9100000262260437,Male,Yes,Not,HighSchool,None,10,10000+,Private,2,72.0
150,0.6980000138282776,Male,No,FullTime,HighSchool,None,2,100-500,Private,never,15.0
100,0.8870000243186951,Male,No,Not,HighSchool,None,3,50-99,Private,never,94.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,1000-4999,Other,1,182.0
103,0.9200000166893005,Male,No,Not,Bachelors,STEM,3,1000-4999,NGO,1,34.0
114,0.9259999990463257,Male,Yes,PartTime,HighSchool,None,3,50-99,Private,2,8.0
99,0.9150000214576721,Other,Yes,Not,Phd,STEM,>20,1000-4999,Private,>4,35.0
173,0.878000020980835,Male,Yes,Not,Bachelors,STEM,10,<10,Private,>4,218.0
123,0.7379999756813049,Male,No,Not,Bachelors,STEM,2,100-500,Private,never,13.0
103,0.9200000166893005,Male,Yes,Not,Masters,Business,3,100-500,Private,2,29.0
67,0.8550000190734863,Male,Yes,PartTime,Bachelors,STEM,15,100-500,Private,1,155.0
103,0.9200000166893005,Male,No,Not,Bachelors,STEM,10,10000+,Private,3,129.0
8,0.6980000138282776,Male,Yes,Not,HighSchool,None,>20,10-49,Private,>4,10.0
16,0.9100000262260437,Male,Yes,Not,HighSchool,None,10,50-99,Private,2,41.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,100-500,FundedStartup,>4,41.0
70,0.6980000138282776,Male,No,Not,HighSchool,None,<1,100-500,Private,never,14.0
104,0.9240000247955322,Male,Yes,Not,Bachelors,STEM,15,10000+,Private,1,48.0
75,0.9390000104904175,Female,Yes,Not,Bachelors,STEM,>20,100-500,Private,1,94.0
14,0.6980000138282776,Male,No,FullTime,Bachelors,STEM,2,100-500,Private,never,4.0
7,0.6470000147819519,Male,Yes,Not,Bachelors,STEM,13,1000-4999,Private,1,41.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,500-999,Private,>4,23.0
16,0.9100000262260437,Female,Yes,Not,Bachelors,STEM,>20,10000+,Other,1,43.0
104,0.9240000247955322,Male,Yes,Not,Bachelors,STEM,>20,10000+,Private,2,64.0
23,0.8989999890327454,Male,Yes,Not,PrimarySchool,None,4,100-500,FundedStartup,1,310.0
21,0.6240000128746033,Female,Yes,Not,Bachelors,STEM,<1,<10,UnfundedStartup,1,73.0
11,0.550000011920929,Male,No,FullTime,Bachelors,STEM,3,10-49,Private,1,6.0
84,0.6980000138282776,Male,Yes,Not,Masters,STEM,13,50-99,Private,>4,122.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,STEM,6,10-49,Private,1,68.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,>20,1000-4999,Private,>4,98.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,5000-9999,Private,>4,165.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,10000+,Private,>4,57.0
26,0.6980000138282776,Male,Yes,FullTime,Masters,STEM,5,<10,Private,never,47.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,13,10000+,Private,4,40.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,2,5000-9999,Private,1,27.0
76,0.6980000138282776,Male,Yes,Not,Bachelors,STEM,5,50-99,Private,1,7.0
46,0.7620000243186951,Male,Yes,PartTime,Bachelors,STEM,9,100-500,Private,1,3.0
123,0.7379999756813049,Male,Yes,FullTime,Bachelors,STEM,4,50-99,UnfundedStartup,2,75.0
160,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,2,10000+,Private,1,19.0
21,0.6240000128746033,Male,Yes,FullTime,Bachelors,STEM,9,<10,Private,2,56.0
16,0.9100000262260437,Male,Yes,Not,HighSchool,None,8,50-99,FundedStartup,1,120.0
90,0.6980000138282776,Male,No,Not,HighSchool,None,5,50-99,Private,never,50.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,14,50-99,Public,3,6.0
114,0.9259999990463257,Male,Yes,Not,HighSchool,None,3,100-500,Private,1,80.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,17,100-500,Private,1,6.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,1,10000+,Public,never,110.0
45,0.8899999856948853,Male,No,Not,Bachelors,None,2,50-99,Private,never,50.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,>20,500-999,Private,2,156.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,16,<10,UnfundedStartup,2,14.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,16,10-49,Private,1,90.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,19,50-99,Private,>4,19.0
21,0.6240000128746033,Male,No,Not,HighSchool,None,4,50-99,Private,never,44.0
71,0.8840000033378601,Male,Yes,Not,Masters,STEM,13,10-49,UnfundedStartup,1,27.0
103,0.9200000166893005,Male,No,Not,Bachelors,Humanities,2,100-500,Private,1,101.0
114,0.9259999990463257,Male,Yes,Not,HighSchool,None,6,100-500,Private,>4,52.0
117,0.6980000138282776,Male,Yes,Not,Phd,STEM,15,<10,Private,never,138.0
21,0.6240000128746033,Male,Yes,FullTime,Masters,STEM,10,<10,Private,1,44.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,>20,500-999,Private,>4,54.0
21,0.6240000128746033,Male,No,Not,HighSchool,None,3,50-99,Private,never,33.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,7,10000+,Private,1,30.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,Humanities,14,100-500,Private,4,13.0
16,0.9100000262260437,Male,Yes,Not,Masters,STEM,>20,5000-9999,Private,>4,11.0
103,0.9200000166893005,Female,Yes,Not,Masters,STEM,>20,5000-9999,Private,>4,63.0
73,0.7540000081062317,Male,Yes,Not,Bachelors,STEM,>20,50-99,Private,>4,222.0
103,0.9200000166893005,Female,Yes,Not,Masters,Humanities,>20,100-500,FundedStartup,2,74.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,4,100-500,Private,1,57.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,500-999,Private,>4,12.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,15,100-500,Private,2,62.0
71,0.8840000033378601,Male,Yes,Not,Bachelors,STEM,>20,50-99,Private,>4,236.0
160,0.9200000166893005,Male,Yes,PartTime,Bachelors,STEM,2,10-49,Private,2,4.0
136,0.8970000147819519,Male,No,FullTime,Bachelors,STEM,6,10000+,Private,1,31.0
114,0.9259999990463257,Male,No,FullTime,HighSchool,None,9,100-500,Private,1,58.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,7,500-999,Private,2,8.0
162,0.7670000195503235,Male,Yes,Not,Masters,STEM,18,100-500,Private,1,54.0
152,0.6980000138282776,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,>4,36.0
21,0.6240000128746033,Other,No,Not,Bachelors,STEM,4,10000+,Private,never,190.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,16,500-999,Private,>4,88.0
21,0.6240000128746033,Male,No,FullTime,HighSchool,None,7,100-500,Private,never,94.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,4,50-99,Private,1,14.0
114,0.9259999990463257,Male,No,Not,HighSchool,None,3,10000+,Private,never,17.0
104,0.9240000247955322,Male,Yes,Not,Bachelors,STEM,19,50-99,Private,>4,14.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,7,10000+,Private,4,100.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,<10,Private,1,302.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,9,10000+,Private,4,44.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,7,100-500,Private,1,24.0
114,0.9259999990463257,Male,Yes,Not,Masters,STEM,>20,500-999,Private,2,32.0
165,0.902999997138977,Male,Yes,FullTime,Bachelors,STEM,11,100-500,Private,>4,158.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,20,10000+,Private,1,24.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,11,1000-4999,Private,3,22.0
16,0.9100000262260437,Male,No,Not,PrimarySchool,None,7,50-99,Private,never,90.0
103,0.9200000166893005,Male,No,Not,Bachelors,Arts,14,100-500,FundedStartup,1,24.0
97,0.925000011920929,Male,Yes,PartTime,Bachelors,Arts,3,500-999,Private,1,40.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,3,100-500,Private,1,18.0
75,0.9390000104904175,Male,No,Not,HighSchool,None,3,10000+,Private,never,13.0
136,0.8970000147819519,Male,Yes,PartTime,Masters,STEM,3,10000+,Private,1,66.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,6,10000+,Private,1,122.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,50-99,Private,4,49.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,>4,38.0
143,0.7400000095367432,Male,Yes,Not,Masters,STEM,5,10000+,NGO,1,10.0
136,0.8970000147819519,Male,No,Not,Masters,STEM,13,1000-4999,Private,2,80.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,None,2,<10,Private,1,130.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,17,<10,Private,>4,35.0
102,0.8040000200271606,Male,Yes,Not,Masters,STEM,>20,100-500,Private,>4,17.0
21,0.6240000128746033,Male,Yes,FullTime,Masters,STEM,11,<10,UnfundedStartup,2,146.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,3,10000+,Private,never,172.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,6,100-500,Public,2,116.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,3,100-500,FundedStartup,1,226.0
24,0.6980000138282776,Male,Yes,Not,Masters,STEM,11,10000+,Private,1,83.0
103,0.9200000166893005,Male,No,Not,PrimarySchool,None,<1,10000+,Private,never,8.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,14,10000+,Private,>4,16.0
23,0.8989999890327454,Male,No,Not,PrimarySchool,None,3,50-99,Private,never,102.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,4,50-99,Private,1,59.0
45,0.8899999856948853,Male,Yes,Not,Masters,Business,16,1000-4999,Private,1,50.0
100,0.8870000243186951,Male,Yes,Not,Bachelors,STEM,15,<10,Private,1,11.0
138,0.8360000252723694,Male,No,FullTime,HighSchool,None,10,50-99,Private,never,27.0
104,0.9240000247955322,Male,Yes,FullTime,HighSchool,None,5,<10,UnfundedStartup,1,62.0
83,0.9229999780654907,Male,Yes,FullTime,Masters,STEM,7,50-99,UnfundedStartup,2,31.0
127,0.7450000047683716,Male,No,Not,Masters,STEM,6,50-99,Private,1,80.0
41,0.8270000219345093,Female,Yes,Not,Bachelors,Arts,11,5000-9999,Private,1,83.0
19,0.6819999814033508,Male,Yes,Not,Bachelors,STEM,3,50-99,Private,1,332.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,14,10-49,Private,>4,9.0
115,0.7889999747276306,Male,No,Not,PrimarySchool,None,1,50-99,Private,never,146.0
103,0.9200000166893005,Male,No,Not,Bachelors,STEM,3,100-500,Public,2,8.0
136,0.8970000147819519,Male,Yes,PartTime,Bachelors,STEM,4,100-500,Private,3,39.0
114,0.9259999990463257,Male,No,Not,HighSchool,None,3,50-99,Private,never,90.0
102,0.8040000200271606,Male,Yes,Not,Masters,STEM,15,1000-4999,Private,4,152.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,10000+,Private,4,66.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,7,5000-9999,Private,3,149.0
41,0.8270000219345093,Male,No,PartTime,Bachelors,Humanities,5,50-99,Private,4,24.0
21,0.6240000128746033,Male,No,Not,Bachelors,STEM,2,1000-4999,Private,1,12.0
136,0.8970000147819519,Male,No,FullTime,Masters,STEM,5,<10,Private,1,148.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,8,10000+,Private,1,70.0
102,0.8040000200271606,Male,Yes,PartTime,Bachelors,STEM,9,<10,Private,1,9.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,1000-4999,Private,1,180.0
104,0.9240000247955322,Male,Yes,Not,Masters,STEM,9,50-99,FundedStartup,1,51.0
114,0.9259999990463257,Male,Yes,Not,Masters,STEM,>20,10000+,Private,1,134.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,>20,100-500,Private,1,22.0
67,0.8550000190734863,Female,Yes,PartTime,Bachelors,STEM,6,10000+,Private,3,58.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,1,<10,UnfundedStartup,1,84.0
76,0.6980000138282776,Male,Yes,Not,Masters,STEM,15,10-49,Private,1,17.0
136,0.8970000147819519,Male,No,Not,Masters,STEM,5,5000-9999,Private,1,45.0
103,0.9200000166893005,Male,No,Not,HighSchool,None,6,50-99,Private,never,66.0
103,0.9200000166893005,Male,Yes,Not,Phd,STEM,>20,<10,FundedStartup,1,139.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,12,10000+,Private,>4,14.0
103,0.9200000166893005,Male,Yes,PartTime,Bachelors,STEM,9,50-99,Private,3,56.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,19,100-500,Private,never,79.0
57,0.8659999966621399,Male,Yes,Not,Bachelors,STEM,16,100-500,Private,1,9.0
74,0.5789999961853027,Male,No,Not,HighSchool,None,3,50-99,Private,never,268.0
173,0.878000020980835,Male,Yes,PartTime,Masters,STEM,>20,<10,Private,never,48.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,9,50-99,Private,2,22.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,16,10000+,Private,>4,7.0
67,0.8550000190734863,Male,Yes,Not,Bachelors,STEM,14,500-999,Private,>4,13.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,500-999,Private,>4,48.0
57,0.8659999966621399,Male,No,PartTime,Bachelors,STEM,2,100-500,Private,2,30.0
39,0.8980000019073486,Male,No,Not,Masters,STEM,8,1000-4999,Private,2,113.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,STEM,9,<10,Private,1,20.0
145,0.5550000071525574,Male,No,Not,Masters,STEM,3,100-500,Private,1,336.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,11,5000-9999,Private,1,150.0
65,0.8019999861717224,Female,Yes,FullTime,Bachelors,STEM,4,50-99,Private,1,8.0
103,0.9200000166893005,Male,No,Not,Masters,STEM,14,50-99,Private,>4,108.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,>20,100-500,Private,>4,96.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,15,10000+,Public,>4,8.0
91,0.6909999847412109,Male,Yes,Not,Bachelors,STEM,5,10-49,Private,1,7.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,7,10000+,Private,1,90.0
19,0.6819999814033508,Male,No,FullTime,Bachelors,None,2,50-99,Private,never,102.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,16,10000+,Private,>4,7.0
75,0.9390000104904175,Male,Yes,Not,Bachelors,STEM,9,50-99,Private,3,47.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,Other,2,10000+,Public,1,43.0
165,0.902999997138977,Male,Yes,Not,Masters,STEM,11,50-99,Private,1,49.0
114,0.9259999990463257,Male,Yes,Not,Masters,STEM,>20,1000-4999,Private,>4,64.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,6,100-500,Private,never,2.0
120,0.7799999713897705,Male,Yes,Not,Bachelors,STEM,>20,50-99,Private,1,138.0
67,0.8550000190734863,Male,Yes,Not,Bachelors,STEM,15,100-500,NGO,1,24.0
75,0.9390000104904175,Male,Yes,Not,Bachelors,STEM,12,500-999,Private,>4,133.0
77,0.8299999833106995,Male,Yes,Not,Bachelors,None,6,100-500,Private,1,304.0
21,0.6240000128746033,Male,No,FullTime,Bachelors,STEM,3,50-99,Private,never,10.0
102,0.8040000200271606,Male,No,FullTime,Bachelors,STEM,3,5000-9999,Private,2,108.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,Arts,10,10-49,Private,1,50.0
116,0.7429999709129333,Male,No,Not,PrimarySchool,None,2,50-99,Private,never,39.0
103,0.9200000166893005,Male,No,PartTime,Bachelors,STEM,<1,10000+,Private,1,38.0
90,0.6980000138282776,Male,Yes,Not,Masters,STEM,14,<10,Private,2,10.0
103,0.9200000166893005,Male,Yes,Not,Masters,Humanities,>20,100-500,Private,1,107.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,7,50-99,FundedStartup,1,41.0
64,0.6660000085830688,Male,Yes,Not,Bachelors,STEM,6,50-99,FundedStartup,1,29.0
98,0.9490000009536743,Male,Yes,Not,Bachelors,STEM,15,50-99,Private,2,36.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,STEM,1,10-49,Private,1,37.0
16,0.9100000262260437,Male,Yes,Not,Masters,STEM,>20,1000-4999,Public,1,96.0
43,0.515999972820282,Male,No,Not,Bachelors,STEM,5,10000+,Public,>4,7.0
100,0.8870000243186951,Male,Yes,Not,Bachelors,STEM,16,50-99,Private,>4,25.0
23,0.8989999890327454,Male,Yes,FullTime,Bachelors,STEM,9,100-500,UnfundedStartup,>4,26.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,<10,Private,2,47.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,>4,182.0
73,0.7540000081062317,Male,Yes,FullTime,Bachelors,STEM,9,100-500,Private,2,9.0
67,0.8550000190734863,Male,Yes,Not,Masters,STEM,11,10000+,Private,1,36.0
114,0.9259999990463257,Male,No,FullTime,HighSchool,None,1,50-99,Public,1,74.0
75,0.9390000104904175,Male,Yes,Not,Bachelors,STEM,15,50-99,Private,2,28.0
21,0.6240000128746033,Male,No,Not,Bachelors,Other,1,50-99,Private,never,12.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,3,1000-4999,Public,1,72.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,1000-4999,Private,4,28.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,11,10000+,Private,2,51.0
103,0.9200000166893005,Male,No,Not,Bachelors,STEM,5,50-99,Private,2,29.0
23,0.8989999890327454,Male,Yes,Not,Bachelors,Business,16,10-49,Private,1,20.0
42,0.5630000233650208,Male,No,FullTime,HighSchool,None,2,10-49,Private,never,21.0
103,0.9200000166893005,Female,Yes,Not,Masters,STEM,>20,10000+,Private,2,38.0
46,0.7620000243186951,Male,Yes,PartTime,Bachelors,STEM,20,10000+,Private,>4,46.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,<10,Private,never,67.0
21,0.6240000128746033,Male,Yes,FullTime,Bachelors,STEM,9,5000-9999,NGO,1,33.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,15,100-500,FundedStartup,2,107.0
103,0.9200000166893005,Male,No,Not,HighSchool,None,3,50-99,Private,never,90.0
42,0.5630000233650208,Other,Yes,FullTime,Bachelors,Arts,<1,1000-4999,Private,never,4.0
16,0.9100000262260437,Male,No,FullTime,Phd,STEM,5,5000-9999,Public,1,13.0
118,0.722000002861023,Male,Yes,Not,Bachelors,STEM,6,<10,UnfundedStartup,1,50.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,1,12.0
61,0.9129999876022339,Male,Yes,Not,Bachelors,STEM,6,50-99,FundedStartup,2,304.0
136,0.8970000147819519,Male,Yes,Not,Masters,None,>20,100-500,Private,>4,116.0
10,0.8949999809265137,Male,Yes,Not,Phd,STEM,18,10000+,Private,2,6.0
104,0.9240000247955322,Male,No,FullTime,HighSchool,None,3,1000-4999,Private,1,103.0
175,0.7760000228881836,Male,Yes,Not,Bachelors,STEM,>20,50-99,Private,>4,86.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,5,50-99,Private,1,41.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,1,10-49,Public,1,16.0
11,0.550000011920929,Male,Yes,Not,Bachelors,STEM,2,10-49,Private,1,48.0
99,0.9150000214576721,Male,No,Not,Bachelors,Business,7,50-99,Private,1,44.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,3,10000+,Private,3,57.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,<1,50-99,Private,1,45.0
102,0.8040000200271606,Male,No,Not,Bachelors,Business,2,<10,Private,2,37.0
36,0.8930000066757202,Male,Yes,PartTime,HighSchool,None,10,50-99,Public,1,47.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,>4,151.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,10,1000-4999,Private,>4,166.0
45,0.8899999856948853,Male,No,FullTime,Bachelors,STEM,8,10000+,Private,1,20.0
83,0.9229999780654907,Male,Yes,Not,Bachelors,STEM,5,100-500,Private,never,306.0
21,0.6240000128746033,Male,No,FullTime,Masters,STEM,8,100-500,Private,>4,20.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,Humanities,9,50-99,Private,1,50.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,5,100-500,Private,1,14.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,>20,50-99,FundedStartup,1,36.0
46,0.7620000243186951,Male,Yes,Not,Bachelors,STEM,14,50-99,Private,>4,16.0
16,0.9100000262260437,Male,No,Not,HighSchool,None,4,10000+,Private,never,33.0
103,0.9200000166893005,Male,No,PartTime,HighSchool,None,7,10000+,Private,1,184.0
21,0.6240000128746033,Male,Yes,FullTime,Bachelors,STEM,3,<10,Private,1,3.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,4,100-500,Private,1,42.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,>20,<10,Private,>4,180.0
36,0.8930000066757202,Male,Yes,FullTime,Bachelors,STEM,10,100-500,Public,1,155.0
103,0.9200000166893005,Male,No,Not,Masters,Humanities,5,1000-4999,NGO,4,18.0
